id,TEXT,LABEL
8566,"Супер рекомендую, доставка быстрая, заколки классные.","Продукт,Доставка позитив"
3500,Качествосы ұнады матасы. Жақсы алдағы уақытта тағыда заказ берем.,Продукт
2658,"Заказал автономку у этого продавца с одним соплом как по артикулу пришло с быстро, но с четырьмя соплами ещё во время заказа пытался связаться по телефону с продавцом трубку никто не берёт на четыре сопла положили всего два патрубка а остальные два ищи сам га. Гарантийного талон. Сплошной лохотрон. Не советую делать. Сжечь заказы. Сплошной лохотрон.","Неполная комплектация,Продавец"
11851,"не помогло, как были черные, таки остались.",Товар плохого качества
1130,"Бірінші Raus Farm магазинын та_x001A_дап заказ бергенмін 2 шт. Бір штук _x001A_ана _x001A_алдырып екіншісіне отказ басты. Т_x001A_сінбей звондасам вообще к_x001A_термейді телефон. Вообще ужасный магазин, не советую. Возврат жасап EUROFARM нан заказ бердім. Тез салып жіберді. Айт_x001A_ан уа_x001A_ытына",Продавец
1819,"До этого брали вкус был другой, нравился, а в этот раз как будто соду добавили. Теперь никто не ест, зря две штуки купила.",Подделка
7461,Рахмет мен ойла_x001A_аннан да тез жеткізіп берді.  Е<unk> е бас_x001A_а аптека_x001A_а _x001A_ара_x001A_анда ба_x001A_асы арзан.,Продавец
11004,"заказала в качестве подарка, пришло очень быстро, спасибо. но не в подарочной упаковке, как это указано в описании. очень досадно.","Доставка позитив,Продавец,Другой товар"
13872,Өте жылдам әрі ұқыпты жетті затымыз.,Доставка позитив
13523,"эффекта не заметила. на ночь побрызгала, на утро на лице у ребенка 6 укусов комара. сильного запаха нет.",Товар плохого качества
7064,"Пришёл не тот телевизор другая модель, буду проверять, понравится оставлю. Не понравится, буду делать возврат. Заказывал YASIN 32G11.","Другой товар,Возврат"
4318,"Магазин ONBEAST прислал не те шарики для настольного тенниса, заказывал WTT прислали BUSAN, то ли специально так делают, то ли не разбираюсь, ребенок уже пометил шарики не смывающимся фломастером возвратить не получится.","Продавец,Другой товар"
9342,Тыква усып кеткен возврат барма.,"Возврат,Товар плохого качества"
4669,"Менің ванама үлкендеу болып қалды, бір тақтай қосып кішіреитіп жасап алдым үлкен салмақты жақсы көтереді екен отырып шомылып көрдім ығайлы екен рахмет. Кереге орындыққа. Менің салмағым 116.",Продукт
9428,"Уақытылы келді, рахмет ұсынам осыны алуға.",Доставка позитив
5476,"Нормальный горшок, но цвет отличается",Другой товар
13791,Әсері әлі байқалмады. Бірақ оң қол мен екі аяғым ұйыды.,Неинформативный
12300,"подделка, сразу же сломалась!",Подделка
1856,Домбыра нашар. Бетінде Трешшинасы бар клейлеп бере салыпты возврат алмай жатыр позор.,"Продавец,Подделка"
2282,Жа_x001A_сы сервис демде жасап берді Нурбеке к_x001A_п рахмет,Продавец
12202,"очень слабенькая подделка, репликой язык не поворачивается назвать. в руке лежит хорошо, но на рукоятке много облоев как по пластику так и по резине. заточка отвратительная. самый большой ""косяк"" ножны короче клинка на пол миллиметра примерно из-за этого клинок не до конца заходит в ножны и соответственно не до конца фиксируется фиксптором. я бы присмотрелся к репликам подороже...",Подделка
4008,"Купила за 3600тг. Думала в Кивано продают оригинал, оказывается нет. Отправили мне подделку.","Цена,Подделка"
6401,По моему 450г нет в этих болончиках.,Неполная комплектация
13918,"Өте күшті, маған ұнады рахмет! Уақытынан бұрын жеткізіп берді.",Неинформативный
13007,температуру держит. не очень.,Товар плохого качества
386,_x001A_ала_x001A_ан т_x001A_сім келмеді!</s> Сапасы ба_x001A_асына татырлы_x001A_!</s> _x001A_она_x001A__x001A_а болады. </s> Каспи рахмет!,Другой товар
1628,"Всё получили вовремя. Спасибо за аскорбинку в подарок. Из магазина перезвонили и проконсультировали. Мама начала принимать. Надеемся, что будет хорошо усваиваться.","Продавец,Неинформативный"
11816,не оригинал. надпись самсунг. в коробках нету надписи самсунг. только из за дешевой цены. если нужен качественный тв не стоит.,Подделка
13082,товар получила раньше срока. но почему то на упаковке нет пленки. брали в подарок. как дарить без упак. пленки.,Подделка
7718,"Саламатсыздарма?Есіктің бұрыштары сынған, ашылып кеткен. Неге воздушный пленкаға орап бермейді. 500 тенгелік косметика алсақ соның өзін орап жібереді. Жалко ма или возврат жасаған ұнайма магазинге.",Неполная комплектация
11044,"заказывала палатку в подарок мужу. вроде неплохая, легко собирается это большой плюс. единственное, что смущает, за это оценка ниже. в видео инструкции показали, что оригинальная палатка должна иметь логотип и надпись. у некоторых в фото отзывов она есть, у нас нет. делаю вывод, что у нас подделка. а насколько качественная могу судить только после использования. доставка в течение 2 дней.",Подделка
13976,"Өте әдемі, ерекше зат, сыйлыққа алдым.",Продукт
9101,"Товар пришел без заводской пленки и пломб. Принес не курьер с Каспи. Возникли проблемы с возвратом товара, продавец не отвечает на звонки ни покупателя, ни Каспи. Граждане при получении товара с ненадлежащей упаковкой ведите видеозапись приема товара и его состояния, иначе товар не вернуть.",Товар или упаковка поврежден
12147,отправили сломанный скребок!!,Товар или упаковка поврежден
10058,"Чисто для образа подойдёт. Но мне кажется, это не серебро. И выглядит так, будто это кольцо уже кто-то носил.",Б/у
1842,"Добрый день. Пришло всё вовремя. У продавца GamerZ есть свой сайт с подпиской для Xbox. Также были со мной на связи в WhatsApp. Очень оперативно. Ответили на пару вопросов о товарах Microsoft, когда не нашел ответ на форумах. Спасибо.",Продавец
2497,Жеткізу қызметі жылдам,Доставка позитив
201,50 тг алып доставкасына 500 төлеп отқан ақымақпын. Базарда 60тг толып тұр екен ғой. 550тг 10 нын алар едім. Балдарым коймаган сон макул деп заказ бере сап ем.,Доставка негатив
11265,качество плохое.,Товар плохого качества
3868,Короче чем заявлен,Другой товар
5054,"Не оригинал Wanex, качество не очень, не стоит своей цены.",Подделка
5889,"Отличный аромат, беру не первый раз. Рекомендую.",Продукт
2702,"Заказала в kiwano, во первых упаковано плохо, в маичке и в небольшом куске пупырчитом, коробки были помяты, продукт в коробке был весь в пыли и в царапинах, заказала несколько не дешёвых продуктов это конечно не обязательно, но в других магазинах кладут хотя бы открытку.",Продавец
7922,"Сатушыға рақмет, тез арада жеткізіп берді. Зарядканың сапасы өте жоғары. Дәл осы зарядка ұлымда бар, осы жолы өзіме сатып алдым. Жеткізуші жігіт қызметін өте жақсы атқарды. Зарядка алғысы келетіндерге осы сатушыдан алуға кеңес беремін.","Продукт,Продавец,Доставка позитив"
331,"Meta store магазині _x001A_те жа_x001A_сы, тауарды уа_x001A_ытында жеткізді, рахмет!",Продавец
3808,Комектеспеди.,Товар плохого качества
935,Большое спасибо магазину ИП Ташен за быструю доставку.,"Доставка позитив,Продавец"
1774,"Дешевле, чем в обычном магазине.",Цена
11042,"заказывала наматрасник фирмы capa home у ип кудярова. перед заказом уточнила будет товар такой же как на фото и в описании и именно этой фирмы. ответили, что да. отправили наматрасник другой фирмы, некачественный.",Другой товар
8611,"Суреттегыдей емес, баскаша акелген. </s> Алдын ала хабарлап ескерту керек.",Другой товар
12833,"слишком тонкое, можно же было написать мм.!!",Товар плохого качества
989,Брокколи сапасы жақсы болып келді.,Продукт
5443,"Нитки пришли быстро раньше срока, но выслали совсем другие нитки и цвет не тот какой нужен был.","Другой товар,Доставка позитив"
12642,"пустой флакон стоит дороже, чем флакон с маслом. ожидание и реальность.",Товар плохого качества
6993,Пришла совсем другая расцветка хотя заказывали зеленый а пришел розовый у меня сын хотя бы предупредили что придет другой цвет я бы отменила заказ. Е<unk>е низкой оказался не удобно ставить книги.,"Продавец,Другой товар"
12462,"привезли дешевую пластиковую фигню посыпанную блестками. на сообщения магазин не отвечает. товар не соответствует фотографии. заказывала чтобы добавить декор, обновить для новогоднего костюма, а тут сплошное разочарование.",Другой товар
5806,Отличная кукла. В магазине видела точно такую же за 24500.,Цена
12258,"платье это не стоит этих денег, рукава пришиты не правильно. вообще платье пошито не так, как на экране, больше не буду заказывать, не рекомендую.",Товар плохого качества
12209,"очень тонкая, как марля.",Товар плохого качества
6574,"Покупка разочаровала. Телефон оказался не зарегистрированным по IMEI, и я получила уведомление о риске блокировки. Продавец об этом заранее не предупредил, хотя мог/обязан указывать такие детали. Устройство нельзя полноценно использовать без регистрации - это нарушение закона в РК. Будьте внимательны при заказе у этого продавца.",Товар плохого качества
3052,"ИП Елемесов - никому не рекомендую приобретать товар у данного продавца. Товар не подошел, в тот же час оформила возврат, продавец отклоняет заявку на возврат! По необоснованным причинам, товар забрал деньги, не возвращает. Качество товара ужасное, только включили в розетку сразу появился запах пластмассой.","Товар плохого качества,Возврат"
12121,отвратительная подделка.,Подделка
8365,Спасибо! Отлично подошёл!,Продукт
4615,Мен күткендей келді.,Неинформативный
3321,Каспи Магазинге рахмет!,Каспи
10962,"за саму стремянку могу поставить 4* она тяжеловата и немного хлипкий механизм фиксации стремянки в целом она стоит своих денег. но про доставку и упаковку не могу сказать, что она хотя на 1, потому что пришла в побитом картоне, в начале сказали, что приедет 13-14, а по итогу приехала 16, но это пол беды, так на ней я обнаружил 4 скола на краске, и не с. конечно, это несущественно, но от нового товара ожидаешь немного иного. (с)(с)(с).","Доставка негатив,Товар или упаковка поврежден"
6246,"Очень ужасно. темный цвет келді, хотя ашық цвет бергем.",Другой товар
6048,Отправлено другой.,Другой товар
3311,"Картофель конечно уже несвежий, отходы есть.",Товар просроченный
10913,"если стоят не дорого, значит не оригинал",Подделка
11037,"заказывала витамины папе в магазине beststore. товар пришел без проверочной наклейки на подлинность! это подделка! на сколько я знаю, наклейка должна быть! сделаю возврат! боюсь. а ещё нет фискального чека!","Продавец,Подделка"
13158,"товардың өзінің качествосы өте нашар. екіге бөлініп жыртылып жатыр, алуға кеңес бермеймін. 1 жұлдыз тез жеткізілгені үшін.",Товар плохого качества
8210,"Спасибо вам большое, очень хорошо, ребенок довольный, но до этого я диван скресл купила, качество совсем не хорошее, тонкий очень, но продавец отказался от возврата, я вообще-то уже наверно 15 лет ваш лучший клиент.",Неинформативный
3628,"Керемет, тастамай ойнап журмін.",Продукт
12431,"почему огурцы мокрые и с затлым запахом,можно правильно хранить?",Товар плохого качества
10366,альбом намок.,"Товар или упаковка поврежден,Доставка негатив"
1356,"Вешалки хорошие. Только они оказались пластиковые. Я не прочитала, что они пластиковые. Но это моя вина. Спасибо Megastore-kz и Каспи.","Продукт,Каспи,Продавец"
5002,Не выдан. Не откр. ячейка постамата. Поттерянные нервы и время.,Доставка негатив
10894,"думали оригинал, оказалась подделка с к тая, на игру не влияет, но может кому важно.",Подделка
5823,"Отличная сумка мешок, качественная. Учитывая, что куплена со скидкой за 1600тг, просто потрясающая. Ребенок сменку в ней в школу носит. Только цвет лого белый, не как на картинке, для нас это было несущественно.",Цена
13327,"упаковка пришла помятая, на контейнере для овощей разбита стенка хотя упаковка была хорошо упакована возможно кто то отказался и вернул разбитую, а продавец не проверил товар и отправил. в остальном в комплектации все есть, ещё не пользовалась про острату ножей не скажу. брала как дополнительную к таперовской",Товар или упаковка поврежден
5670,Оригинал емес. Дым эффект реакция жоқ. Жай су құйып қойған сияқты. Өзіме ұнамады да су сияқты прям. Рахмет. Даже своих денег не стойт. Разочарована.,Подделка
3112,Инфариатциясы өте аз жарты сағатта бәрін оқып тастадың.,Продукт
182,4000тглік тапсырыс бергем 2000тглік келіп тұр.,Другой товар
12425,"посылка была вскрыта, что снаружи, что внутри упаковка нарушена.",Товар или упаковка поврежден
10004,"Цена намного ниже, чем в магазинах. В магазине 9000 тг.",Цена
855,"Беспантовые одгузники. Бір сисе болды су шылқылдаған. Отзывтарға сеніп алғанмын, енді өзіміздің басқаны тағы алуға тура келді.","Товар плохого качества,Товар плохого качества"
11823,"не оригинальная косметика, достаточно посмотреть на коробку и на сам бутылек. магазин kiwano.",Подделка
4912,Найк емес джордан келді,Другой товар
11980,непонятный пилинг. инструкцию на русском или казахском языке не приложили. запах не очень.,Товар плохого качества
1800,"Диск запечатанный, в русской обложке.",Продукт
12981,"такой маленький держатель, тут сантиметров пять, а не десять.",Товар плохого качества
5482,"Ноутбук не соответствует цене, покупала за 299. 990 тг, память ноута всего 250 гигов, покупала у продавца Хит компьютерлер, никакой он не хит! Ноутбук полная туфта! Не советую покупать у этого продавца! Ноутбук был без ОС, при покупке только открыла коробку, сам ноут не трогала, даже не открывала крышку, возврат делать отказались, видите ли пломбы сорваны, пломбы коробки, как они сказали, обратилась в общество прав потребителей, они объяснили как надо действи. Ноутбук не соответствует цене. Покупала за 299. 990 тг.! Ноутбук не соответствует цене. Не советую покупать у этого продавца! Ноутбук был без ОС, при покупке только открыла коробку, сам ноут не трогала, даже не открывала крышку, возврат делать отказались, видите ли пломбы сорваны, пломбы коробки, как они сказали, обрати. Такие недобрадовцы на это и надеются! Не покупайте ничего у ХИТ Компьютерлер! Недобросовестные продавцы!","Товар плохого качества,Цена,Возврат"
12552,"пришла реплика товара, я очень расстроена.",Подделка
1968,Доставка быстрая! Давно пользуемся этим брендом. Спасибо продавцу ип Tabys!,"Продавец,Продукт,Доставка позитив"
11683,напыленка я так понял тонкого слоя. посмотрим на сколько хватит.,Товар плохого качества
13660,"Үлкен рақмет алғысым шексіз таза, жаңа әдемі оралған.",Продукт
4697,Микрофон шиқылдап дұрыс істемейді. Хочу сделать возврат.,"Товар плохого качества,Возврат"
4987,"Не берите у этого продавца. Через полтора месяца накрылась вафельница. А поменять или вернуть отказались ссылаясь на то, что гарантия истекла 1 месяц. Не советую.",Продавец
4650,Мен үнемі қолданамын. Көп жуғанда керемет көмекші.,Продукт
1159,"Бұл дүкеннен тауар заказ бергеніме қатты өкініп қалдым, возврат жасадым. 14 шт заказ берген шляпа басқа размерде келді, тауарды жіберген дүкенмен хабарлксып едім, өзімен ұрсып, тындамастан трубканы қоя салды. Клиенттермен жұмыс істеу, сыпайы сөәлеу дегенді мүлде білмейлі. Размері келетін таіар брлмаск отказ жасап тастағаны жөн ғой, оның орнына басқасын жібергенше, себебі мен оларды бала-бақшаның балаларына алдым. Енді балалар шляпксыз қалды, екіншіден екі жетіден асты 14 шляпаның ақшасы әлі қайтарылған жоқ. Өте нашар. Everest. kz дүкеніңде тауар заказ беруді ешкімге кеңес бермеймін.",Другой товар
9405,"Уакытымен товарды жеткізген қыздарға көп-көп рахмет, ризамыз еңбектерінен Алла риза болсын.  .",Доставка позитив
10861,"доставка молодцы, но одни наушники не работают, так и цена соответствует.",Товар или упаковка поврежден
1325,Вежливый курьер cпасибо,Доставка позитив
10288,"Я заказала вроде красный, мне отправили розовый, обидно.",Другой товар
11034,"заказывала банки фирмы именно тот, который на фото. а отправили вообще другие и качество ужасное, игрушечное.",Другой товар
4796,Мына магазиннен алмандар алаяктар,Продавец
6796,"Привезли быстро, оперативно.",Доставка позитив
5808,"Отличная люстра, мне понравилось, светит ярко, несколько режимов, спасибо!",Продукт
13839,"Өте жақсы екен, арқаңызды жақсы түзетеді, үнемі тік отырасыз, өте ыңғайлы екен.","Продукт,Продукт"
1455,Воняют резиной.,Товар плохого качества
5410,"Нет чашки под горшок, не доложили в товар.",Неполная комплектация
8333,Спасибо продавцу за качественное исполнение заказа. Спасибо курьеру за вежливость и скорую доставку заказа.,"Доставка позитив,Продавец"
2800,Заказывал гибкую подводку. Пришла раньше срока и в отличном состоянии какая была и нужна. Спасибо ИП. Бондарев.,"Продавец,Доставка позитив,Продукт"
9836,Хорошие зимние рабочие перчатки.,Продукт
10332,"Я такой покупал два года назад. Он был хорошего качества. А этого материал дешевый как будто. Замки слабые. Может сейчас так делают, но материал сильно отличается от старого.",Товар плохого качества
7616,Рақмет. Алдағы уақытта қолданып көремін.,Неинформативный
12553,пришла с верхним помятым корпусом.,Товар или упаковка поврежден
7815,"Сапасы жақсы, алуға болады.",Продукт
4378,"Маган бұл сереттегі емес простой 3 аяқты темірді салып жіберіпті возврат қалай білмеймін, .","Возврат,Другой товар"
8921,"Телефонға возврат жасайын деп едим, кашан карайсыздар заявка тастап койдым. Номерге звондасам кате деп тур.",Неинформативный
11156,"интересная игрушка детям нравится, несмотря на то что с браком пришел, гвоздик не смогли открутить только ломать крышку, в целом магазин хороший и продавцы вежливые, игрушка если без брака отличная штука!",Товар плохого качества
6716,"Походу паль не оригинал, жирная очень не впитывается. Жаль.",Подделка
10128,Шпател жоқ қасында.,Неполная комплектация
3736,Классный магазин. Качественный товар. Советую всем. ???,Продавец
2261,"Еще не пробовала! Надеюсь, что купила оригинал не подделку!",Неинформативный
7429,Рахмет за доставку. Станиславу! Очень быстро! С новым годом!,Доставка позитив
4005,"Купила данный планшет дочке на день рождение, пришёл за 2 дня это единственный плюс.Заявленная характеристика абсолютно не соответствует,не поддерживает ни сим карту не SD карту, мышка обычный муляж, такого разъёма ни где нет, и самое основное это внутренняя память,  о которой написано 512гб , а по факту всего 8гб.Я очень расстроилась,  так как 14 дней прошло, подарила я на днях и узнали только вчера это.",Другой товар
9302,"Туп-тура келді, дат баспайды екен. Заказ берген күні ақ жеткізіп берді. Аmin-store.","Продавец,Доставка позитив,Продукт"
12594,"продавец imperator 27 продал неоригинальный товар, разъём плохо работает, есть помехи в звуках, как выяснилось не все продавцы продают оригинал:(",Подделка
2394,"Жақсы зат екен, шыбын, маса кірмейді, қызым тыныш ұстайтын болды.",Продукт
1185,"Бәрі келді орнына, бірақ сапасы төмендеу оригиналға қарағанда.","Товар плохого качества,Товар плохого качества"
2007,"Доставка и качество топ, қарындасым а сыйладым, қатты ұнады. Ойланбай заказ бере беріңіздер.","Продукт,Доставка позитив"
193,5 заколка сынып жатыр тазасы возврат керек.,Товар или упаковка поврежден
8770,"Там написано было 10% бонуса. Но мне дали 5% бонус, короче бонусами обманули аферисты.",Каспи
5525,"Обслуживание понравилось, быстро все сделали",Продавец
771,Баска чехол салым жиберген. Адей тортбурыштысын тандаганмын буларбаскашатортбурыштысын сап жиберипти.,Другой товар
10587,"вернула, был брак.",Товар плохого качества
1478,"Вообще не оригинал, знала бы не заказывала бы. Одна вода.",Подделка
1846,"Довольно мягкая - приятная, но обидно, что не тот цвет",Другой товар
3740,"Классный продавец,всё  расказал что надо.",Продавец
11208,"камераны алдық! керы байланыс жок екен продавецтен, курып алып камераны коса алмай отырмын.","Продавец,Вопрос клиента"
7986,"Сетка что-ли неправильная, хорошо хоть выбрала на 2 размера больше.","Продавец,Вопрос клиента"
405,_x001A_намады суретте кара ракетка тур ручкасы да кара по факту ондай емес сатып алган суммага лайыкты емес,Другой товар
13375,"хочу написать как это работает, в общем все сделала. через 2-3 часа уже тараканы нагло вышли, что бы поблагодарить меня, наверно им понравился вкус, а потом я их по одной уже сама убивала. вот короче.",Товар плохого качества
10265,Я всегда пользуюсь этим порошком. Спасибо курьеру. Быстро доставил.,"Доставка позитив,Продукт"
10088,"Шарики хорошие, качественные. Без запаха. Звезду сняла из за замены цвета. Даже не предупредил продавец.",Другой товар
11994,"нет лифтинг эффекта, сушит лицо, хотя у меня комбинированная кожа.",Товар плохого качества
6317,"Пенка не пенится и не оригинал, вообще не очищает кожу.",Подделка
6581,"Полная ерунда - корпус пластик, хотя заявлен металл, да еще и вонючий Оформил возврат- деньги ждал месяц, хотя по закону должны были вернуть сразу после получения.","Другой товар,Возврат"
10571,"в целом картинка неплохая и в интерьер вписалась, но при попадании света под определённым углом, по краю картины видны отпечатки пальцев, которые ни чем невозможно оттереть, видимо оставлены они при покраске. не очень. как-то аккуратнее надо красить! поэтому снимаю 2 звезды!",Товар плохого качества
1447,"Возврат сразу не оформляют, продавец делает отказ, я получил и сразу же сделал возврат только увидев и взяв руки. Какая-то схема у них, не советую брать у таких как OFFICIAL store, второй раз на них натыкаюсь. Перфоратор отстой, в руках хлипкий, в работе не пойдет, для разовых работ и выкинуть потом.","Товар плохого качества,Возврат"
342,Nook дүкеніне көп рахмет.,Продавец
7468,Рахмет сапасы керемет унады.,Продукт
727,"Барлығы жақсы бірақ, жазулары анық еместеу екен.",Товар плохого качества
4577,Мен _x001A_ала_x001A_ан т_x001A_с келмеді.,Другой товар
9168,"Товар соответствует описанию, получили то, что хотели. Благодарю магазин за приложенный подарок!","Продукт,Продавец"
9250,Толық салынбаған бөлшектері.,Неполная комплектация
3516,Келмеді маған.,Неинформативный
12472,"привезли паль! не оригинал. запах совсем другой, и сам гель совсем другой будто вообще не он.",Подделка
11318,керемет уакытынан ерте келді,Доставка позитив
7156,"Продавец положил еще подарочек , спасибо !",Продавец
7851,Сапасы күшті болып келді.,Продукт
10178,"Это аптека безответственная, сидят там одни дальтоники. Я заказала кислородный баллончик, привезли другой товар, они не знают что такое номер заказа и адрес, ужасно.","Продавец,Другой товар"
9491,Уақытында әкелді. </s> Рахмет.,Доставка позитив
1348,"Верхняя часть линяет. Фирма не Китай, а Киргизия.",Товар плохого качества
660,Ауыстырып алуға мүмкіндік барма  ?,Вопрос клиента
1492,"Вообще нет никакого запаха, дешевая подделка брала что бы попробовать для дочери, деньги на ветер.",Подделка
11489,"латекс шар, урленгенде празрачка болып отражение береді.",Продукт
11962,"недовольна качеством зубной пасты, так как это подделка. постоянно покупаю эту зубную пасту, которую рекомендовал стоматолог, показала своему врачу он подтвердил, что это подделка и чувствительность она не снимает. при вскрытии тюбика под крышкой отсутствовала защитная пломба из фольги, в оригиналах она есть. крайне недовольна и разочарована товаром. буду возвращать и обращаться в департамент по защите прав потребителей!",Подделка
5154,Не положили одну маску ph 5. 5 Relaxing.,Неполная комплектация
10507,"будьте осторожны, магазин technohom выдает себя за технодом и продает подделки по цене оригинала.",Подделка
9885,"Хороший полировщик. Удобный в руке, но и за 200т это очень даже отлично! Nail. Shop. kz спасибо за подарочек.","Цена,Продавец"
13435,чота не работает.,Товар плохого качества
9277,Топ топ.,Неинформативный
2524,"Жыйнакты турады, бірақ асыкан кезде ашу кыйн.",Продукт
10804,"до этого купил в алсере за 2990тг, и пришел кабель как в описании, и он оригинал. быструю зарядку поддерживает. решил повторить и заказал в my_flow и пришла фальшивка, кабель сам короче , мало того что быструю зарядку не поддерживает, так он вообще не заряжается, индикация показывает что идёт зарядка а процент зарядки уменьшается. в общем чистой воды мошенники","Цена,Подделка"
11883,"не работает. деньги на ветер. лучше сходите на базар, яляне выберите, проверьте. время потерял.",Товар плохого качества
5374,"Неплохо пахнет, густой. Адрес фирмы есть только в ватсапе, ни срока годности, ни официального производителя указанного на товаре. Это конечно не влияет на качество товара, но добавило бы серьёзности и уверенности в покупке. За отзыв 100 баллов обещали.",Подделка
3198,"К сожалению у ребенка на него аллергия, еще больше обсыпало, помимо атд.",Неинформативный
5717,"Осы фирма ұнайды, керемет.",Продукт
10680,вроде не плохо но один попался бракованный запотел,Товар плохого качества
12765,"сапасы нашар, поисоскасы жабыспайды.",Товар плохого качества
13925,Өте нашар сасык исі заказ бермеңіздер.,Товар плохого качества
8259,"Спасибо за подарок, приятно.",Продавец
11277,качество так себе. протекают.,Товар плохого качества
40,1-4 кл дет қыздарға болады тағуға.,Продукт
10461,бракованный пришёл.,Товар плохого качества
12378,"получил другой товар, заказывал xiaomi, прислали подделку.",Подделка
12398,помада не очень.,Товар плохого качества
6816,Привезли другой цвет.,Другой товар
10559,"в на второй день усилок сгорел, пришлось еще делать.",Товар плохого качества
10778,дешевый тефлон.,Товар плохого качества
11446,"купила peak walk, подделка видимо, вообще нет запаха. просто спирт и потом ничего. покупала раньше во французском доме, решила сэкономить,  в итоге просто выкинула деньги в мусор",Подделка
2723,"Заказала крем, но пришла подделка, думаю кожу испортит не будет или сделаю возврат.",Подделка
12887,"соответствует цене. невооружённым глазом видно что лезвие кривые, сама бритва легенькая, не как оригинал. заказал две, продал помощникам, заказал подороже с батарейками.",Подделка
12026,"норма, но плохо, что не простые батарейки.",Товар плохого качества
9335,"Тушь не оригинал, еще пахнет неизвестно чем. Я специально сравнила со своим тушем, совсем разные, они разные: сама тушь и кисточка. Очень разочарована.",Подделка
13653,Үлкен болып келді. Мен бергендей емес. Ойымдағыдай болсады. Бекер алдым.,Другой товар
7155,"Продавец позвонил проконсультировал, все хорошо, с размером подсказал. В общем можно покупать.",Продавец
